0.003640502691268921,1
0.009169071912765503,1
0.0053247082978487015,1
0.0024025999009609222,1
0.0023723538033664227,1
0.0030562770552933216,1
0.002533338265493512,1
0.003471609903499484,1
0.00317572639323771,1
0.003156885504722595,1
0.0036072279326617718,1
0.0028234166093170643,1
0.002647583605721593,1
0.002394802635535598,1
0.005028503946959972,1
0.0022852576803416014,1
0.0027067940682172775,1
0.002139914548024535,1
0.005286309868097305,1
0.0022531868889927864,1
0.004696561023592949,1
0.003054618602618575,1
0.004149692133069038,1
0.003351473482325673,1
0.003812273731455207,1
0.002463046694174409,1
0.003315779846161604,1
0.002680891426280141,1
0.002545720897614956,1
0.0021175399888306856,1
0.00289965164847672,1
0.0025899142492562532,1
0.004162888042628765,1
0.0029454000759869814,1
0.0041778674349188805,1
0.0035364620853215456,1
0.0047914437018334866,1
0.002653656527400017,1
0.0025738526601344347,1
0.0047358134761452675,1
0.0023020124062895775,1
0.0041318051517009735,1
0.0023188127670437098,1
0.0034378799609839916,1
0.002725607482716441,1
0.005168529227375984,1
0.004832026548683643,1
0.005232137627899647,1
0.002584428759291768,1
0.0026249836664646864,1
0.002909228438511491,1
0.002456947462633252,1
0.0032573493663221598,1
0.0034291367046535015,1
0.0036829051095992327,1
0.003306698054075241,1
0.00462266756221652,1
0.004083322826772928,1
0.0028616480994969606,1
0.0025584097020328045,1
0.007148048374801874,1
0.00428691366687417,1
0.002563085872679949,1
0.003672590246424079,1
0.003403720911592245,1
0.0029149579349905252,1
0.0018397258827462792,1
0.004396217409521341,1
0.0021788454614579678,1
0.003942924086004496,1
0.004351979587227106,1
0.002457147231325507,1
0.0021288294810801744,1
0.0028443324845284224,1
0.0038227869663387537,1
0.0030406098812818527,1
0.011217525228857994,1
0.003235236508771777,1
0.0020967302843928337,1
0.0031568838749080896,1
0.0032316416036337614,1
0.0033540583681315184,1
0.0072624171152710915,1
0.0050261239521205425,1
0.0030797405634075403,1
0.002429952146485448,1
0.003169048111885786,1
0.004265321418642998,1
0.0025925240479409695,1
0.0022811132948845625,1
0.003220320912078023,1
0.0032002520747482777,1
0.004673479590564966,1
0.0038205261807888746,1
0.0033864753786474466,1
0.0033442266285419464,1
0.0023368198890239,1
0.002685792976990342,1
0.0036034020595252514,1
0.003820206969976425,1
0.0031822144519537687,1
0.0022798434365540743,1
0.0026866551488637924,1
0.010221678763628006,1
0.003909404389560223,1
0.004320292267948389,1
0.00299051939509809,1
0.0032946299761533737,1
0.0040349229238927364,1
0.003195344703271985,1
0.002418988151475787,1
0.0035462528467178345,1
0.003530723275616765,1
0.00343050854280591,1
0.0019712934736162424,1
0.0025513062719255686,1
0.0046637095510959625,1
0.004767889156937599,1
0.002288196934387088,1
0.004141252022236586,1
0.003002644283697009,1
0.002067282097414136,1
0.0033797374926507473,1
0.004293392412364483,1
0.007613006513565779,1
0.0028854638803750277,1
0.002445169724524021,1
0.0023707342334091663,1
0.002789373742416501,1
0.003066045930609107,1
0.002644953550770879,1
0.0038288994692265987,1
0.00630168616771698,1
0.0037771554198116064,1
0.00318529293872416,1
0.0035603907890617847,1
