0.0009615651797503233,1
0.00101086578797549,1
0.0009742121328599751,1
0.0010809763334691525,1
0.0009693724568933249,1
0.0009478270076215267,1
0.000897689547855407,1
0.0009066998609341681,1
0.0009900677250698209,1
0.0009573816205374897,1
0.0010443859500810504,1
0.0011330986162647605,1
0.0012299846857786179,1
0.0009724720730446279,1
0.0009686665725894272,1
0.0009425896569155157,1
0.0009583556093275547,1
0.0009909202344715595,1
0.0009828961919993162,1
0.0009118147427216172,1
0.0009004032472148538,1
0.0011207939824089408,1
0.0007945717661641538,1
0.001081419992260635,1
0.0009471602970734239,1
0.0010446269297972322,1
