0.0006939784507267177,1
0.0007229593466036022,1
0.0007003151695244014,1
0.0006678983918391168,1
0.0007108801510185003,1
0.000765873643103987,1
0.0006864893948659301,1
0.0007219453691504896,1
0.0007504852255806327,1
0.0006384063744917512,1
0.0007738661952316761,1
0.0006943351472727954,1
0.0006378855323418975,1
0.0006194168818183243,1
0.0007093196618370712,1
0.0007490346906706691,1
0.0007052883156575263,1
0.000657018565107137,1
0.0005907791783101857,1
0.0006845968891866505,1
0.0006265158299356699,1
0.0006763661513105035,1
0.0006926436326466501,1
0.0006951677496545017,1
0.0006117055309005082,1
0.0007538197678513825,1
